item,itemLabel,startDate,endDate,psid
Q105083954,Awwal Zubairu Gambo,2021-01,,Q105083954-75C18EB6-4427-4506-AE07-74ABF90A1C61
Q111078549,Victor Karipiri Ombu,1999,2001,Q111078549-54CD83AE-AABB-4CE3-93FE-A7D0384646A1
Q111078550,Samuel Olajide Afolayan,2001,2005,Q111078550-16686222-E66F-4BB6-AEF6-58633FDAA44D
Q111078551,Ganiyu Tunde Adegboyega Adekeye,2005,2008,Q111078551-5704D677-BCAC-4FC1-A0DB-CEA523875F27
Q14472315,Patrick Koshoni,1986,1990,Q14472315-8E9CACC8-EE43-4479-A6AC-F6FFB4922308
Q16186714,Ola Ibrahim,2010,2012,Q16186714-4BD682B6-7ABA-4CDF-9B36-E7FBCD8ED238
Q18685677,Dele Joseph Ezeoba,2012,2013,Q18685677-593D486A-BA85-4F9E-BC84-A8407CDF3515
Q20740980,Ibok Ekwe Ibas,2015-07,2021-01,Q20740980-609ECA59-F711-43B9-A13D-3102C4DCDC24
Q21062617,Usman Oyibe Jibrin,2013,2015,Q21062617-712B8FC1-65BF-44A1-935C-15DB28E7FEC5
Q26251264,Ishaya Ibrahim,2008,2010,Q26251264-032A704A-DB0C-4141-85D3-BF842CE33EA7
Q3294849,Augustus Aikhomu,1984,1986,Q3294849-2518E550-8D80-4112-9A91-343481CD944B
Q3296213,Mike Akhigbe,1994,1998,Q3296213-439930D2-8284-47AF-BB8C-6E858A3CAF1E
Q3509444,Joseph Edet Akinwale Wey,1964,1973,Q3509444-FD4D59B9-FDDE-4BDF-8385-475F54A79434
Q4701090,Akintunde Aduwo,1980,1983,Q4701090-5F6A59EC-C844-478E-A276-6676589B7A55
Q4732798,Allison Madueke,1993,1994,Q4732798-E1C8807D-B91F-4111-A6E3-08023DBF2FB9
Q6939711,Murtala Nyako,1990,1992,Q6939711-249540FE-3998-4347-9BD6-8B3DD5771515
Q7636125,Suleiman Saidu,1993-09,1993-11,Q7636125-767E61D4-8739-477C-A80B-D8ADE6F04039
