item,itemLabel,startDate,endDate
,F.W. Skutil,1956,1958
,Alexander Kennedy,1958,1964
Q3509444,J.E.A. Wey,1964,1973
,N.B. Soroh,1973,1975
,M.A Adelanwa,1975,1980
Q4701090,A.A. Aduwo,1980,1983
Q3294849,A.A. Aikhomu,1984,1986
Q14472315,Patrick Koshoni,1986,1990
Q6939711,Murtala Nyako,1990,1992
,D.P.E Omotsola,1992,1993
Q7636125,Suleiman Saidu,1993-09,1993-11
Q4732798,A.A. Madueke,1993,1994
Q3296213,O.M Akhigbe,1994,1998
,J. Ayinla,1998,1999
,V.K. Ombu,1999,2001
,S.O. Afolayan,2001,2005
,G.T.A. Adekeye,2005,2008
Q26251264,I.I. Ibrahim,2008,2010
Q16186714,O.S. Ibrahim,2010,2012
Q18685677,D.J. Ezeoba,2012,2013
Q21062617,U.O. Jibrin,2013,2015
Q20740980,Ibok-Ete Ekwe Ibas ,2015-07,2021-01
Q105083954,Awwal Zubairu Gambo,2021-01,
