item,itemLabel,startDate,endDate,psid
Q23011134,Olusola Obada,2012-07,2013-09,Q23011134-a1fb9b73-4dd6-10a8-6f46-ae431c6e6176
Q23541058,Mansur Dan Ali,2015-11-11,2019-05-29,Q23541058-5D2DCA22-9278-4288-90A5-C8F015B21E03
Q3509922,Rabiu Kwankwaso,2003-07,2006-08,Q3509922-295FAF8C-DA6B-4863-924E-EB98744A8157
Q4682392,Adetokunbo Kayode,2010-04-06,2011-07,Q4682392-5C3E6981-B50D-40E9-AAA5-3C0875431F4B
Q4727556,Aliyu Mohammed Gusau,2014-03-05,2015-05,Q4727556-7de90130-44db-f5db-2138-134732e575f7
Q4866857,Bashir Salihi Magashi,2019-08-21,,Q4866857-9552EDAD-93FC-4AD0-9BA2-304C6DEA5AFA
Q5576962,Godwin Abbe,2009-07-14,2010-03-17,Q5576962-195696E4-BBE2-401A-BE7D-6577943F38B5
Q5642458,Haliru Mohammed Bello,2011-07,2012-06-22,Q5642458-3cbf50f2-4dc3-46c1-3e39-8c0f0ce40fae
Q7495679,Shettima Mustapha,2008-12-17,2009-07-14,Q7495679-CAE09F87-8961-4445-850F-CC608B86D34A
Q7782290,Theophilus Danjuma,1999-06,2003-05,Q7782290-8372B8C4-C68B-429A-ACA7-B418B1B1DD35
Q7786963,Thomas Aguiyi-Ironsi,2006-08-30,2007-07-26,Q7786963-4E63102F-F5CB-449A-A34F-AA127634C2E8
Q8050511,Yayale Ahmed,2007-07-26,2008-09-08,Q8050511-A887DAF5-9C23-4492-AB5E-1FD2C99C5596
