item,itemLabel,startDate,endDate
Q7782290,Theophilus Danjuma,1999,2003
Q3509922,Rabiu Kwankwaso,2003,2007
Q8050511,Yayale Ahmed,2007,2008
Q7495679,Shettima Mustapha,2008,2009
Q5576962,Godwin Abbe,2009,2010
Q4682392,Adetokunbo Kayode,2010,2011
Q5642458,Haliru Mohammed Bello,2011-07,2012-06
Q23011134,Olusola Obada,2012-07,2013-09
Q17541403,Labaran Maku,2013-09,2014-03
Q4727556,Aliyu Mohammed Gusau,2014-03,2015-05
Q23541058,Mansur Mohammed Dan Ali,2015-11,2019-05
Q4866857,Bashir Salihi Magashi,2019-08,
