item,itemLabel,startDate,endDate
Q548710,Jaja Wachuku,1961,1965
Q7068796,Nuhu Bamalli,1965,1966
Q354695,Yakubu Gowon,1966,1967
Q4069242,Arikpo Okoi,1967,1975
Q282519,Joseph Nanven Garba,1975,1978
Q546873,Henry Adefope,1978,1979
Q4072400,Ishaya Audu,1979,1983
Q959577,Emeka Anyaoku,1983,
Q953167,Ibrahim Gambari,1984,1985
Q4938894,Bolaji Akinyemi,1985,1987
Q3381247,Ike Nwachukwu,1987,1989
Q7334311,Rilwan Lukman,1989,1990
Q3381247,Ike Nwachukwu,1990,1993
Q255422,Matthew Mbu,1993,
Q4837296,Babagana Kingibe,1993,1995
Q7816294,Tom Ikimi,1995,1998
Q5992790,Ignatius Olisemeka,1998,1999
Q3041557,Sule Lamido,1999,2003
Q7088880,Oluyemi Adeniji,2003,2006
Q289350,Ngozi Okonjo-Iweala,2006,
Q3187207,Joy Ogwu,2006,2007
Q3349989,Ojo Maduekwe,2007,2010
Q6775749,Martin Ihoeghian Uhomoibhi,2010,
Q2014261,Henry Odein Ajumogobia,2010,2011
Q18604150,Olugbenga Ashiru,2011,2013
Q22678155,Viola Onwuliri,2013,2014
Q19834500,Aminu Bashir Wali,2014,2015
Q21467394,Geoffrey Onyeama,2015,
