item,itemLabel,startDate,endDate,psid
Q108454835,Edwin Ogebe Ogbu,1966,1966,Q108454835-969D81F7-8DC2-47E6-AD8B-A88466F0C6AD
Q18604150,Olugbenga Ashiru,2011-07,2013,Q18604150-6f47951c-4e55-cbeb-5d73-a73064f49655
Q19834500,Aminu Bashir Wali,2014,2015,Q19834500-832e4f16-4777-851b-8ddc-4522204f1cfc
Q2014261,Henry Odein Ajumogobia,2010-04-06,2011-07-09,Q2014261-7aa6a129-40d0-b8ae-dbbb-5355fb04d8e0
Q21467394,Geoffrey Onyeama,2015,,Q21467394-136cc5e7-48bc-ce01-ef4b-55e8e52a93c4
Q22678155,Viola Onwuliri,2013,2014,Q22678155-092afada-4616-00a1-d840-fc3c8c867235
Q255422,Matthew Mbu,1993,1993,Q255422-7fb47862-4d64-2871-e8a2-caf693d2036e
Q282519,Joseph Nanven Garba,1975,1978,Q282519-b6f30dfc-4903-2f46-45d8-0f22be116f93
Q289350,Ngozi Okonjo-Iweala,2006-06-21,2006-08-30,Q289350-7941A99B-2078-4C87-A33D-F28F8A73ADC2
Q3041557,Sule Lamido,1999,2003,Q3041557-88b0c77a-4407-6244-9f80-168dae9896aa
Q3187207,Joy Ogwu,2006-08-30,2007-05-29,Q3187207-5ac40ac7-418b-7008-deea-0ea7a6ddbba1
Q3349989,Ojo Maduekwe,2007-07-26,2010-03-17,Q3349989-959c906d-4b80-bd15-7948-c79cd38a703a
Q3381247,Ike Nwachukwu,1990,1993,Q3381247-8794680d-4635-246f-df28-ddac7f4f4848
Q3381247,Ike Nwachukwu,1987,1989,Q3381247-B5F6210E-B416-41C1-ACDC-4895AAD394F5
Q354695,Yakubu Gowon,1966,1967,Q354695-02e5b0b9-48ed-10e1-6a78-90a891767b61
Q4069242,Arikpo Okoi,1967,1975,Q4069242-6ce83851-4c57-4794-dd01-cf14177475be
Q4072400,Ishaya Audu,1979,1983,Q4072400-2A1D698A-A3F0-48B0-B641-0FEEF3DAB8D7
Q4837296,Baba Gana Kingibe,1993,1995,Q4837296-7ecb02b4-4688-3dcf-7177-ced3fa109bf0
Q4938894,Bolaji Akinyemi,1985,1987,Q4938894-4307ABDE-D7F5-479D-97D0-43B3B056AF17
Q546873,Henry Adefope,1978-08,1979-09,Q546873-693c2e36-4c62-ba46-2427-c5448740aee5
Q548710,Jaja Wachuku,1961,1965,Q548710-DBCF12C6-F6B9-4375-ADD7-569FA9036074
Q5992790,Ignatius Olisemeka,1998,1999,Q5992790-a57c5f02-4d04-42c7-9ff3-0758461e9c66
Q6775749,Martin Ihoeghian Uhomoibhi,2010,2010,Q6775749-ae8967e9-441c-39d3-7982-28569c7f7403
Q7068796,Nuhu Bamalli,1965,1966,Q7068796-4074cc4e-4855-dcd5-ac99-ae63add0ff79
Q7088880,Oluyemi Adeniji,2003-07,2006-06,Q7088880-323B2F2B-5F51-427E-9853-E108645B71F6
Q7334311,Rilwanu Lukman,1989,1990,Q7334311-7ee315e4-4f81-339b-b5f3-3a38c4abf064
Q7816294,Tom Ikimi,1995,1998,Q7816294-eda0af60-44a0-f762-21a2-ed17b6f782bc
Q953167,Ibrahim Gambari,1984,1985,Q953167-b692f34b-4636-45e7-692d-28c6197f1ddb
Q959577,Emeka Anyaoku,1983,1983,Q959577-3bf4eed9-4a03-a590-5dae-e909602f3a55
