item,itemLabel,startDate,endDate
Q14479063,Victor Malu,1999-05,2001-04
Q4719782,Alexander Ogomudia,2001-04,2003-06
Q6776044,Martin Luther Agwai,2003-06,2006-06
Q7114962,Owoye Andrew Azazi,2006-06-01,2007-05
Q23071624,Luka Yusuf,2007-06,2008-08
Q20675806,Abdulrahman Bello Dambazau,2008-08,2010-09
Q18684390,Azubuike Ihejirika,2010-09,2014-01
Q19667813,Kenneth Minimah,2014-01,2015-07
Q20794864,Tukur Yusuf Buratai,2015-07,2021-01-26
Q105082321,Attahiru Ibrahim,2021-01-26,2021-05-21
Q108901870,Farouk Yahaya,2021-05-27,
