item,itemLabel,startDate,endDate
Q29441623,Sir Edwin Speed,1914,1918
Q14945612,Sir Ralph Combe,1918,1929
Q29467360,Donald Kingdon,1929,1946
Q30602211,Sir John Verity,1946,1954
Q56063661,Stafford Sutton,1955,1958
Q2824327,Adetokunbo Ademola,1958,1972
Q528855,Taslim Olawale Elias,1972,1975
Q19975764,Darnley Arthur Alexander,1975,1979
Q13140582,Atanda Fatai Williams,1979,1983
Q13140657,George Sodeinde Sowemimo,1983,1985
Q13140600,Ayo Gabriel Irikefe,1985,1987
Q13650070,Mohammed Bello,1987,1995
Q6893387,Muhammad Lawal Uwais,1995,2006
Q13140564,Salihu Moddibo Alfa Belgore,2006,2007
Q5989684,Idris Legbo Kutigi,2007,2009
Q1645250,Aloysius Iyorgyer Katsina-Alu,2009,2011
Q5208845,Dahiru Musdapher,2011,2012
Q4734320,Aloma Mariam Mukhtar,2012,2014
Q20642015,Mahmud Mohammed,2014,2016
Q16733797,Walter Samuel Nkanu Onnoghen,2017,2019
Q19958154,Ibrahim Tanko Muhammad,2019,
