item,itemLabel,startDate,endDate,sourceDate,psid
Q6380658,Kayode Are,1999-05,2007-08,,Q6380658-2352C292-E551-4F39-9858-3A0224394EA7
Q4688786,Afakriya Gadzama,2007-08,2010-09,,Q4688786-E5D68C5F-1D75-4064-8A29-8BFE3615BFBA
Q16728788,Ita Ekpeyong,2010-09,2015-07,,Q16728788-CB23EEB3-4C0C-43FC-8DD7-33ABB52C3DBF
Q20676385,Lawal Musa Daura,2015-07,2018-08,,Q20676385-83A4C977-60E6-4810-94C0-B9271FEA3E9A
Q56249763,Matthew Seiyefa,2018-08-07,2018-09-14,,Q56249763-C0DE76B9-E013-432D-96C8-FF8C4AD294B7
Q78870598,Yusuf Magaji Bichi,2018-09-14,,,Q78870598-5D96414B-83B7-445B-A887-65029F98FAF4
