item,itemLabel,startDate,endDate,psid
Q13655513,Ogbonnaya Onu,2015-06-01,2015-08-27,Q13655513-B1C3FDFC-756A-4463-8328-58B9908BFCA3
Q1773638,Olu Falae,1986-01-31,1989-12-31,Q1773638-00F45C35-DD62-45DA-B296-AFC672279E84
Q21067202,Babachir David Lawal,2015-08-27,2017-10-29,Q21067202-1AE43FC9-7BE3-41CB-A376-66757BFB87A4
Q47016751,Gidado Idris,1995-10-17,1999-05-28,Q47016751-EB70CE06-7244-486D-B7D6-19AF7AF9E483
Q47363740,Boss Mustapha,2017-11-01,,Q47363740-B83F8FF0-E141-4C15-AF43-3F67B5AC679C
Q4746477,Aminu Saleh,1993-11-18,1995-10-17,Q4746477-E0B08A67-B897-49E1-822C-B8D7F5498863
Q4778251,Anyim Pius Anyim,2011-05-01,2015-05-29,Q4778251-1A260D86-DAA3-41B5-A2C1-736C4B16E0EC
Q4837296,Baba Gana Kingibe,2007-05-29,2008-10-08,Q4837296-FC476BCA-FB9E-4784-A2B3-0031A7572BE8
Q60775860,Aliyu Mohammed,1990-01-01,1993-08-26,Q60775860-7F3FBDB4-A914-458C-A8D8-94324872598F
Q7877539,Ufot Ekaette,1999-05-29,2007-05-28,Q7877539-F2FF68AC-C37F-44CE-A135-C95A9021EDFF
Q8050511,Yayale Ahmed,2008-10-08,2011-05-29,Q8050511-86E9BDE0-B289-47FF-B9C2-C0FEADC0578B
Q99456213,Shehu Ahmadu Musa,1979,1983,Q99456213-14a5f18d-48c8-7787-ec74-cdba647e1a88
