item,itemLabel,startDate,endDate
Q5550690,Gerhard Kahtz,1963-05-05,1965-11-11
Q7958507,Wolfgang Thimmig,1965-11-24,1966-01-18
Q5545042,George T. Kurubo,1966-01-19,1967-08-04
Q7499167,Shittu Alao,1967-08-05,1969-10-15
Q5373206,Emmanuel E Ikwue,1969-12-18,1975-07-28
Q16106144,John Nmadu Yisa-Doko,1975-07-29,1980-04-14
,Abdullahi Dominic Bello,1980-04-14,1983-12-31
Q5984651,Ibrahim Mahmud Alfa,1984-01-01,1990-01-01
,Nuraini Yussuff,1990-01-02,1992-01-30
,Akin Dada,1992-02-01,1992-09-16
Q5442794,Femi John Femi,1992-09-17,1996-03-29
Q36223441,Nsikak-Abasi Essien Eduok,1996-03-30,1999-05-29
Q6075829,Isaac Alfa,1999-05-29,2001-04-23
Q6271948,Jonah Wuyep,2001-04-24,2006-05-31
Q1420311,Paul Dike,2006-06-01,2008-08-19
Q16186835,Oluseyi Petinrin,2008-08-20,2010-09-18
,Mohammed Dikko Umar,2010-09-19,2012-10-03
Q18097420,Alex Sabundu Badeh,2012-10-04,2014-01-15
Q18666254,Adesola Nunayon Amosu,2014-01-16,2015-07-12
Q20675812,Sadique Abubakar,2015-07-13,2021-01-26
Q105083934,Isiaka Oladayo Amao,2021-01-26,
