item,itemLabel,startDate,endDate,psid
Q105083934,Isiaka Oladayo Amao,2021-01-26,,Q105083934-A3455F02-F713-4F40-BA2C-DE7133884D22
Q111078726,Mohammed Dikko Umar,2010-09-19,2012-10-03,Q111078726-460BDB05-57BA-4849-9DA8-42F236AEFD9B
Q1420311,Paul Dike,2006-06-01,2008-08-19,Q1420311-63EA94E7-369B-458C-B49C-7643722708D7
Q16106144,John Nmadu Yisa-Doko,1975-07-29,1980-04-14,Q16106144-87BCD31E-228F-4620-9FB9-ADDAF0B7D670
Q16186835,Oluseyi Petinrin,2008-08-20,2010-09-18,Q16186835-EE175AB2-C37D-4C00-8C60-E36CD980FE75
Q18097420,Alex Sabundu Badeh,2012-10-04,2014-01-15,Q18097420-3417C3A1-F714-4C9B-A754-6C9C11A006E5
Q18666254,Adesola Nunayon Amosu,2014-01-16,2015-07-12,Q18666254-79B57193-1291-4DD5-A98C-C77E07F01572
Q20675812,Sadique Abubakar,2015-07-13,2021-01-26,Q20675812-71B438AF-9C38-47DC-B95A-30313B06A4E4
Q36223441,Nsikak Edouk,1996-03-30,1999-05-29,Q36223441-CE356D20-6F33-4D20-BE02-A5FCA528D996
Q5373206,Emmanuel E Ikwue,1969-12-18,1975-07-28,Q5373206-80A6BED3-91B0-4CC1-9E94-1AC9ACF72567
Q5442794,Femi John Femi,1992-09-17,1996-03-29,Q5442794-66632EEB-BEC9-41BE-801B-F0BB0756DFD7
Q5545042,George T. Kurubo,1966-01-19,1967-08-04,Q5545042-5C14FAC4-C2C0-43EB-9F92-C99A9626AD19
Q5550690,Gerhard Kahtz,1963-05-05,1965-11-11,Q5550690-A9D4089C-EDB9-445F-8863-BCA9CDDEFC7A
Q5984651,Ibrahim Mahmud Alfa,1984-01-01,1990-01-01,Q5984651-AAA86135-4FE7-47F3-AEA4-AD51F1A3C309
Q6075829,Isaac Alfa,1999-05-29,2001-04-23,Q6075829-6F472F9A-7795-4C72-91A8-3D5AE27D04B6
Q6271948,Jonah Wuyep,2001-04-24,2006-05-31,Q6271948-A669494A-1AFE-4C65-AAB2-1D40A7709BFE
Q7499167,Shittu Alao,1967-08-05,1969-10-15,Q7499167-9FAEB4C2-9957-4EF0-BF51-7C9737D7C36E
Q7958507,Wolfgang Thimmig,1965-11-24,1966-01-18,Q7958507-682954D4-D6C6-4DED-88A2-8A2E39CFE49F
