item,itemLabel,startDate,endDate,sourceDate,psid
Q7639324,Sunday Afolabi,1999-06,2000-06,,Q7639324-E1D5D8C5-4249-42F1-AA05-34599E466ABA
Q6893343,Mohammed Shata,2000-06,2003-05,,Q6893343-E4F79A94-1F16-43B4-B71C-B745CA8A062D
Q15437956,Iyorchia Ayu,2003-07,2005-06,,Q15437956-1F958A94-B915-48F2-8284-7729D288412B
Q16105433,Magaji Muhammed,2005-07-13,2006-06,,Q16105433-1E66FC75-5122-43E0-92BB-C9AF58F19BF9
Q7088880,Oluyemi Adeniji,2006-06-21,2007-05,,Q7088880-13E99B15-4A92-41F7-A029-ACFB483DCF39
Q5576962,Godwin Abbe,2007-07-26,2009-07-14,,Q5576962-1E23B69F-ACA3-453E-A9B6-87756B65E5BF
Q7495679,Shettima Mustapha,2009-07-14,2010-03-17,,Q7495679-CE425AF1-C1CD-4C6A-81D7-D2DE01EA6D04
Q5373249,Emmanuel Iheanacho,2010-04-06,2011-07,,Q5373249-6166332F-0A02-4CAC-B123-705EFFABEC01
Q19668719,Patrick Abba Moro,2011-07,2015-05,,Q19668719-972F87F0-2A78-419C-A015-9832DD6B97AC
Q20675806,Abdulrahman Bello Dambazau,2015-11,2019-05,,Q20675806-8AF1DAF5-BE70-42E8-8039-B3B3BD40A3C5
Q7296120,Rauf Adesoji Aregbesola,2019-08,,2022-05-28,Q7296120-2D15FA22-202E-43AE-9155-F79D400D8213
